,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1284,1285,50,RL,5.357203202420049,19.72783932327394,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,11.521047611844585,11.521047611844585,GasA,Ex,Y,SBrkr,13.679194615204894,11.325398424125117,0.0,14.823038294341238,0,0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,YearGroup5,Unf,1,9.294080796212425,TA,TA,Y,8.797735592116597,0.0,5.0533710494211155,0.0,6.952063659629821,0.0,None,None,None,0.0,3,2010,WD,Normal,12.037659911047468
1285,1286,50,RM,5.357203202420049,17.9167524253441,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,11.438661292884955,11.438661292884955,GasA,Ex,Y,FuseF,11.591440339606356,10.683966978663795,0.0,13.12261660543256,0,0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,YearGroup4,Unf,1,8.864879392672357,TA,TA,Y,5.172534928709971,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2009,WD,Normal,11.794345471549745
1286,1287,20,RL,6.159768979367088,19.78985823905986,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,10.012698086464445,TA,TA,CBlock,TA,TA,No,ALQ,10.603239157716956,Rec,6.244955797756471,11.062536102899807,12.941522501779879,GasA,TA,Y,SBrkr,12.941522501779879,0.0,0.0,12.941522501779879,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,YearGroup5,Unf,2,10.410943347638753,TA,TA,Y,0.0,4.2631607783924865,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,11.870606902224587
1287,1288,20,RL,6.159768979367088,25.562899182908417,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,10.83088556721427,TA,Gd,CBlock,TA,TA,Av,Rec,11.548045918520751,Unf,0.0,11.548045918520751,13.541957436583365,GasA,Fa,Y,SBrkr,13.462735566083744,0.0,0.0,13.462735566083744,0,1,2,0,4,1,TA,7,Typ,0,None,Attchd,YearGroup5,Unf,2,9.65390077895301,TA,TA,N,7.724358962810533,8.081454683660327,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2006,WD,Normal,12.154784614286667
1288,1289,120,RL,4.969939052451073,17.705196326982257,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,12.543063139022069,Unf,0.0,9.343376664189085,13.30476647802179,GasA,Ex,Y,SBrkr,13.606657006574858,0.0,0.0,13.606657006574858,1,0,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,YearGroup7,Fin,2,10.26712613744371,TA,TA,Y,8.232627042257835,5.653921148278169,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2009,WD,Normal,12.535379989788607
1289,1290,60,RL,6.360099839069417,20.280142131572717,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,11.46635963238347,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,12.356517601922222,12.356517601922222,GasA,Ex,Y,SBrkr,12.447245361402718,11.673284500279395,0.0,14.135651502935826,0,0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,YearGroup7,Fin,3,11.34336360635355,TA,TA,Y,7.836797333082112,6.07328940298831,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2006,New,Partial,12.546113507028412
1290,1291,80,RL,6.221929513551471,21.281391739342144,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,6.360099839069417,TA,TA,PConc,TA,TA,Av,GLQ,12.164561577805966,Unf,0.0,7.308627591436396,12.52811325381343,GasA,TA,Y,SBrkr,12.52811325381343,0.0,0.0,12.52811325381343,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,YearGroup5,RFn,2,10.189934126006927,TA,TA,Y,8.385498251442533,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2010,WD,Normal,12.103491596905931
1291,1292,160,RM,3.9325102940665544,13.644922232663887,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,8.763534317352567,TA,TA,CBlock,TA,TA,No,ALQ,8.424817022716818,Unf,0.0,9.709707014877205,10.868631091996152,GasA,TA,Y,SBrkr,10.868631091996152,11.038947685692156,0.0,12.883497261224814,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,YearGroup6,Unf,1,8.72889799237455,TA,TA,Y,7.93275602028482,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2,2009,WD,Normal,11.691080018519527
1292,1293,70,RM,5.684506656824126,18.27067759886066,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,0.0,Unf,0.0,12.108430922459789,12.108430922459789,GasA,TA,N,SBrkr,13.050448851054524,12.108430922459789,0.0,14.722969711919845,0,0,2,0,4,2,TA,11,Min2,0,None,Attchd,YearGroup6,RFn,1,9.905600473990324,TA,TA,Y,0.0,8.922310255016459,0.0,0.0,0.0,0.0,None,None,None,0.0,12,2009,WD,Normal,11.58525542883217
1293,1294,60,RL,6.172972078519893,19.92961099934917,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,8.036603342806158,Unf,0.0,10.901800432526851,11.614566638515486,GasA,TA,Y,SBrkr,11.614566638515486,11.614566638515486,0.0,13.615804937061785,0,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,YearGroup6,RFn,2,10.410943347638753,TA,TA,Y,0.0,4.3809460334448715,0.0,0.0,8.684972117808226,0.0,None,GdWo,None,0.0,3,2006,WD,Normal,12.000897933306716
1294,1295,20,RL,5.684506656824126,19.082665268641264,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,7.711553623733266,Unf,0.0,11.136081740934445,11.718228468762483,GasA,TA,Y,SBrkr,11.718228468762483,0.0,0.0,11.718228468762483,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,YearGroup5,Unf,2,10.616842895097365,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2006,WD,Normal,11.652696102959753
1295,1296,20,RL,5.968980585391403,19.189157677365337,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,7.724358962810533,TA,TA,CBlock,TA,TA,Av,BLQ,12.170122802649045,Unf,0.0,4.792129643835174,12.268668492468818,GasA,Gd,Y,SBrkr,12.268668492468818,0.0,0.0,12.268668492468818,1,0,1,1,3,1,TA,5,Typ,0,None,Attchd,YearGroup5,RFn,1,8.930417557876343,TA,TA,Y,9.432706736141741,0.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,11,2006,WD,Normal,11.83863282480007
1296,1297,20,RL,6.221213632878419,19.32559774100099,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,7.4550235803134814,TA,Gd,CBlock,TA,TA,Mn,ALQ,11.42472157763011,Unf,0.0,9.35034917822932,12.447245361402718,GasA,Gd,Y,SBrkr,12.467644497800004,0.0,0.0,12.467644497800004,1,0,2,0,3,1,TA,6,Typ,0,None,Attchd,YearGroup5,RFn,2,10.396380943459564,TA,TA,Y,8.013883697367245,3.858806663498184,7.071285304475591,0.0,0.0,0.0,None,MnPrv,None,0.0,12,2008,WD,Normal,11.951186847493476
1297,1298,180,RM,4.745132396064701,16.174330837742275,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.268453117386751,TA,TA,PConc,Gd,TA,Gd,GLQ,10.501575267176273,Unf,0.0,0.0,10.501575267176273,GasA,Gd,Y,SBrkr,12.322184880517035,0.0,0.0,12.322184880517035,1,0,2,0,2,1,TA,5,Typ,0,None,Basment,YearGroup7,Fin,2,10.396380943459564,TA,TA,Y,0.0,5.133567292834429,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2006,New,Partial,11.849404844423074
1299,1300,20,RL,6.098626104970388,18.7533959357533,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,9.322355249072935,Rec,11.849446822580239,0.0,12.755098961038971,GasA,Ex,Y,SBrkr,12.755098961038971,0.0,0.0,12.755098961038971,1,0,1,1,3,1,Gd,6,Typ,0,None,Attchd,YearGroup5,RFn,1,9.064718155085044,TA,TA,Y,8.29484095560287,0.0,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,5,2010,WD,Normal,11.944714374881176
1300,1301,60,RL,6.246372486557445,20.168156760868357,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,9.35034917822932,Gd,TA,PConc,Gd,TA,No,GLQ,11.124583303406709,Unf,0.0,8.897843946804546,12.062831653433358,GasA,Ex,Y,SBrkr,12.13942021029482,12.062831653433358,0.0,14.15617472591783,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,YearGroup7,Fin,2,10.221051196470764,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2009,WD,Normal,12.323860125621126
1301,1302,70,RL,5.849714026691985,18.7533959357533,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,10.501575267176273,Unf,0.0,8.355622538951035,11.40721089884236,GasA,Fa,Y,SBrkr,11.34336360635355,11.300075138807955,0.0,13.290777357050557,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,YearGroup4,Unf,1,8.243098627365718,TA,TA,P,0.0,0.0,0.0,0.0,8.355622538951035,0.0,None,None,None,0.0,11,2009,WD,Normal,12.086731521684555
1302,1303,60,RL,6.491069783799412,19.921736451278687,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,9.660155071392573,Gd,TA,PConc,Gd,TA,No,GLQ,11.296440966040455,Unf,0.0,9.865134788128456,12.560421753361561,GasA,Ex,Y,SBrkr,12.653137235977375,12.930439197857826,0.0,14.9256642392803,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,YearGroup7,RFn,3,11.653830173770823,TA,TA,Y,9.0953940104718,6.172972078519893,0.0,0.0,0.0,0.0,None,None,None,0.0,12,2006,WD,Normal,12.577639650232573
1303,1304,20,RL,6.047663906109832,19.320217494770922,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.39538258223558,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,13.527002825692994,13.527002825692994,GasA,Ex,Y,SBrkr,13.527002825692994,0.0,0.0,13.527002825692994,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,YearGroup7,RFn,3,11.621143807743971,TA,TA,Y,8.190318298434116,5.653921148278169,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2006,WD,Normal,12.354496960983985
1304,1305,160,RM,4.597156711708115,15.872462842679365,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,6.969460479809202,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,12.05708728763073,12.05708728763073,GasA,Ex,Y,SBrkr,12.05708728763073,11.267216541031873,0.0,13.695315387663454,0,0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,YearGroup7,Unf,2,9.590598420556384,TA,TA,Y,0.0,4.969939052451073,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2006,WD,Normal,11.775297421715827
1305,1306,20,RL,6.808145364123843,20.994238633100274,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,9.025890350388508,Gd,TA,PConc,Ex,TA,No,GLQ,13.443610180761802,Unf,0.0,6.221213632878419,13.593810476913815,GasA,Ex,Y,SBrkr,13.593810476913815,0.0,0.0,13.593810476913815,1,0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,YearGroup7,Fin,2,11.640795289083194,TA,TA,Y,9.740250837817678,6.694190605394483,0.0,0.0,0.0,0.0,None,None,None,0.0,11,2009,WD,Normal,12.691583538230217
1306,1307,120,RL,5.285266416806648,18.467395037732324,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,6.533131230124546,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,13.028935266168922,13.028935266168922,GasA,Ex,Y,SBrkr,13.028935266168922,0.0,0.0,13.028935266168922,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,YearGroup7,RFn,2,10.137337571032825,TA,TA,Y,7.216434458396561,4.745132396064701,0.0,0.0,0.0,0.0,None,None,None,0.0,9,2006,New,Partial,12.218500103788143
1307,1308,20,RL,5.684506656824126,19.03515961179399,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,11.318183797820266,Unf,0.0,8.54874312625216,12.097089863928765,GasA,Ex,Y,SBrkr,12.097089863928765,0.0,0.0,12.097089863928765,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,YearGroup7,Unf,2,10.169007130464756,TA,TA,Y,0.0,5.80273872401839,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2009,WD,Normal,11.835016210489899
1308,1309,20,RM,6.65495044352145,20.61000375898179,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,7.397497957722461,ALQ,10.775536258885502,7.77494479144778,11.904107164106826,GasA,Ex,Y,SBrkr,12.452356717727342,0.0,0.0,12.452356717727342,1,0,1,0,2,1,Gd,6,Typ,0,None,Attchd,YearGroup4,Unf,2,10.410943347638753,TA,TA,Y,0.0,4.792129643835174,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,5,2008,WD,Normal,11.898194668458823
1309,1310,20,RL,6.159768979367088,18.57343391962117,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.404586972566442,TA,TA,CBlock,Gd,TA,No,GLQ,12.645908720595072,Unf,0.0,6.172972078519893,12.829055298956842,GasA,Gd,Y,SBrkr,12.865445345895331,0.0,0.0,12.865445345895331,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,YearGroup7,RFn,2,10.251846716454656,TA,TA,Y,6.881187323763808,5.392276337227255,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,6,2008,WD,Normal,12.09626335986454
1310,1311,20,RL,6.65495044352145,22.19810794311379,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,13.109989159434956,Unf,0.0,10.251846716454656,14.026385813964495,GasA,TA,Y,SBrkr,14.026385813964495,0.0,0.0,14.026385813964495,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,YearGroup5,Fin,2,10.594136149792712,TA,TA,Y,0.0,8.179633643422095,7.6465380079030645,0.0,0.0,0.0,None,None,None,0.0,5,2010,WD,Normal,12.721888795877375
1311,1312,20,RL,5.914940018959451,19.376397946953205,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.221213632878419,Gd,TA,PConc,Gd,TA,No,GLQ,11.907117258214457,Unf,0.0,9.384956206517197,12.819897354444059,GasA,Ex,Y,SBrkr,12.819897354444059,0.0,0.0,12.819897354444059,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,YearGroup7,RFn,2,10.312501443831783,TA,TA,Y,8.72889799237455,6.615044151314694,0.0,0.0,0.0,0.0,None,None,None,0.0,1,2007,New,Partial,12.220966184120165
1312,1313,60,RL,6.246372486557445,19.700650896156237,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,9.294080796212425,Gd,TA,PConc,Ex,TA,No,GLQ,10.179489042314811,Unf,0.0,12.042682522334578,13.207704757831017,GasA,Ex,Y,SBrkr,13.207704757831017,13.00511549054498,0.0,15.273396206328025,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,YearGroup6,RFn,2,11.33259669398507,Gd,Gd,Y,10.272201962485878,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2007,WD,Normal,12.618185607609803
1313,1314,60,RL,6.808145364123843,21.474225653958435,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,7.68574736325982,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,13.08247190129755,13.08247190129755,GasA,Ex,Y,SBrkr,13.143561424785538,12.589974357696212,0.0,15.01809948789094,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,YearGroup7,Fin,3,11.435182063397658,TA,TA,Y,11.023122571213104,4.492017742920502,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2010,WD,Normal,12.716405147731708
1314,1315,20,RL,5.684506656824126,19.091163764926854,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,11.267216541031873,Unf,0.0,8.274265741119429,11.975598145540113,GasA,Ex,Y,SBrkr,11.975598145540113,0.0,0.0,11.975598145540113,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,YearGroup5,Unf,1,8.864879392672357,TA,TA,Y,0.0,4.792129643835174,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2007,WD,Normal,11.686887175419702
1315,1316,60,RL,6.337529394588084,20.2837933784627,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,10.272201962485878,LwQ,8.831513536945508,7.824546029563345,11.987363555250518,GasA,TA,Y,SBrkr,12.374859997919224,12.181217421154953,0.0,14.35386350813013,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,YearGroup5,Unf,2,10.634887347225343,TA,TA,Y,8.864879392672357,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2008,WD,Normal,12.239995696974733
1316,1317,20,RL,5.7146689026506605,19.963321860624298,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,8.780688591938043,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,13.538224660682179,13.538224660682179,GasA,Ex,Y,SBrkr,13.553132381637132,0.0,0.0,13.553132381637132,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,YearGroup7,RFn,3,11.705450805865961,TA,TA,Y,7.77494479144778,5.0533710494211155,0.0,0.0,0.0,0.0,None,None,None,0.0,1,2009,WD,Normal,12.596403811053621
1317,1318,120,FV,5.2483574728065365,16.66120915096666,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,12.994234064922544,12.994234064922544,GasA,Ex,Y,SBrkr,12.994234064922544,0.0,0.0,12.994234064922544,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,YearGroup7,RFn,2,10.094578286932387,TA,TA,Y,0.0,8.520649910578081,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2007,New,Partial,12.249615734512616
1318,1319,20,RL,6.159768979367088,21.476225111764844,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,7.848990272211784,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,13.774853011642872,13.774853011642872,GasA,Ex,Y,SBrkr,13.833805701857015,0.0,0.0,13.833805701857015,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,YearGroup7,RFn,3,11.325398424125117,TA,TA,Y,8.081454683660327,7.483295642295591,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2006,WD,Normal,12.524530013005734
1319,1320,20,RL,6.098626104970388,19.959023475940292,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,7.216434458396561,TA,TA,PConc,TA,TA,No,ALQ,10.231351739686412,Unf,0.0,9.538931490999708,11.718228468762483,GasA,Ex,Y,SBrkr,11.975598145540113,0.0,0.0,11.975598145540113,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,YearGroup5,Unf,1,8.585749373306383,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2,2007,WD,Normal,11.6172944892629
1320,1321,20,RL,5.968980585391403,19.189157677365337,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,7.9794261170782095,Rec,10.995234059569448,10.860282931010302,13.258591953864961,GasA,Gd,Y,SBrkr,13.258591953864961,0.0,0.0,13.258591953864961,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,YearGroup5,RFn,2,9.96245458058479,TA,TA,Y,6.9168874400292815,0.0,0.0,0.0,8.274265741119429,0.0,None,None,None,0.0,6,2009,WD,Normal,11.960817678718287
1321,1322,20,RL,6.159768979367088,18.285951211448648,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,Floor,TA,N,SBrkr,11.222867447268218,0.0,0.0,11.222867447268218,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,YearGroup5,Unf,1,8.922310255016459,TA,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,11.19135563385109
1322,1323,60,RL,6.789529331141852,19.94767248442537,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,11.046830282882052,Unf,0.0,6.1236810031695965,11.33259669398507,GasA,Ex,Y,SBrkr,12.292856842844161,11.711845929912025,0.0,14.060479073569079,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,YearGroup7,RFn,2,10.580430421256926,TA,TA,Y,8.511219710154148,4.9269180446816625,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,12.154784614286667
1323,1324,30,RL,5.357203202420049,17.48405113780442,Pave,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,8.864879392672357,Unf,0.0,7.338607270038526,9.835883259370169,GasA,Gd,Y,SBrkr,11.177886445230312,0.0,0.0,11.177886445230312,0,0,1,0,2,1,Fa,5,Typ,0,None,None,None,None,0,0.0,None,None,Y,7.6727449866678565,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,12,2009,WD,Normal,11.320565693461432
